date,product,category,region,channel,quantity,revenue,profit,profit_margin,year,month,quarter,year_month
2023-07-28,Mouse Gaming,Computers,Central,Direct,31,11387.27,1952.69,17.15,2023,7,3,2023-07
2023-07-28,Tablet Plus,Peripherals,East,Direct,98,116968.14,40980.72,35.04,2023,7,3,2023-07
2023-07-28,Wireless Headphones,Peripherals,Central,Retail,58,13486.98,3596.31,26.67,2023,7,3,2023-07
2023-07-29,Monitor 4K,Computers,Central,Partner,49,76550.35,18362.53,23.99,2023,7,3,2023-07
2023-07-29,Mouse Gaming,Accessories,North,Retail,73,73907.57,27441.67,37.13,2023,7,3,2023-07
2023-07-29,Tablet Plus,Audio,Central,Online,17,26687.62,4327.72,16.22,2023,7,3,2023-07
2023-07-29,Printer Laser,Accessories,West,Retail,45,25018.75,6692.52,26.75,2023,7,3,2023-07
2023-07-29,Mouse Gaming,Electronics,East,Direct,70,135846.93,51556.14,37.95,2023,7,3,2023-07
2023-07-29,Smart Watch,Computers,South,Partner,16,9830.75,1005.87,10.23,2023,7,3,2023-07
2023-07-30,Mouse Gaming,Electronics,South,Retail,49,60550.44,15527.65,25.64,2023,7,3,2023-07
2023-07-30,Keyboard Mechanical,Accessories,South,Partner,91,98617.87,13393.68,13.58,2023,7,3,2023-07
2023-07-30,External SSD,Audio,South,Partner,22,30260.73,9347.92,30.89,2023,7,3,2023-07
2023-07-30,External SSD,Audio,South,Partner,77,96205.27,17962.4,18.67,2023,7,3,2023-07
2023-07-30,Webcam HD,Computers,West,Online,76,124902.56,28378.26,22.72,2023,7,3,2023-07
2023-07-30,Monitor 4K,Peripherals,North,Online,65,126101.65,47160.12,37.4,2023,7,3,2023-07
2023-07-30,Wireless Headphones,Peripherals,East,Retail,39,69379.9,14450.55,20.83,2023,7,3,2023-07
2023-07-30,Tablet Plus,Electronics,South,Partner,34,64863.04,18014.42,27.77,2023,7,3,2023-07
2023-07-31,Monitor 4K,Accessories,Central,Online,89,23034.69,3361.85,14.59,2023,7,3,2023-07
2023-07-31,Mouse Gaming,Accessories,Central,Partner,91,52648.2,17963.61,34.12,2023,7,3,2023-07
2023-07-31,Keyboard Mechanical,Accessories,South,Partner,3,2511.65,348.59,13.88,2023,7,3,2023-07
2023-08-01,Desktop Computer,Peripherals,Central,Partner,99,22470.74,3667.6,16.32,2023,8,3,2023-08
2023-08-01,Smart Watch,Computers,North,Online,84,154258.0,35736.75,23.17,2023,8,3,2023-08
2023-08-01,Printer Laser,Audio,East,Retail,86,4759.16,602.99,12.67,2023,8,3,2023-08
2023-08-01,Webcam HD,Computers,North,Online,83,131811.83,41558.71,31.53,2023,8,3,2023-08
2023-08-01,Webcam HD,Electronics,North,Partner,58,29138.15,9157.0,31.43,2023,8,3,2023-08
2023-08-01,Tablet Plus,Accessories,West,Partner,81,98731.27,24748.12,25.07,2023,8,3,2023-08
2023-08-01,External SSD,Computers,East,Partner,59,73314.74,16930.36,23.09,2023,8,3,2023-08
2023-08-01,Monitor 4K,Electronics,West,Online,63,53978.59,20931.02,38.78,2023,8,3,2023-08
2023-08-01,Wireless Headphones,Audio,West,Direct,89,6008.75,1511.24,25.15,2023,8,3,2023-08
2023-08-02,Wireless Headphones,Computers,West,Direct,34,16985.34,2358.51,13.89,2023,8,3,2023-08
2023-08-02,Webcam HD,Audio,North,Direct,8,12895.91,2685.93,20.83,2023,8,3,2023-08
2023-08-02,Printer Laser,Computers,North,Direct,79,109933.57,23535.36,21.41,2023,8,3,2023-08
2023-08-02,Desktop Computer,Accessories,Central,Partner,24,42688.79,10009.52,23.45,2023,8,3,2023-08
2023-08-02,Printer Laser,Electronics,South,Online,48,33421.54,12584.21,37.65,2023,8,3,2023-08
2023-08-02,Webcam HD,Accessories,North,Online,53,5327.77,1328.56,24.94,2023,8,3,2023-08
2023-08-03,Webcam HD,Audio,East,Online,94,33479.96,10686.76,31.92,2023,8,3,2023-08
2023-08-03,Mouse Gaming,Peripherals,East,Direct,15,25580.95,8508.43,33.26,2023,8,3,2023-08
2023-08-03,Keyboard Mechanical,Computers,Central,Direct,60,87533.71,17699.13,20.22,2023,8,3,2023-08
2023-08-03,Laptop Pro,Computers,West,Online,73,127482.58,31883.1,25.01,2023,8,3,2023-08
2023-08-03,Tablet Plus,Peripherals,South,Direct,100,158116.13,19987.84,12.64,2023,8,3,2023-08
2023-08-03,Desktop Computer,Computers,North,Direct,62,10521.25,2836.97,26.96,2023,8,3,2023-08
2023-08-04,Wireless Headphones,Audio,South,Retail,8,974.04,269.13,27.63,2023,8,3,2023-08
2023-08-04,Wireless Headphones,Electronics,South,Retail,78,32223.56,6330.25,19.64,2023,8,3,2023-08
2023-08-04,Desktop Computer,Accessories,South,Retail,59,97281.75,15376.15,15.81,2023,8,3,2023-08
2023-08-04,Webcam HD,Computers,North,Partner,53,83275.01,32656.39,39.22,2023,8,3,2023-08
2023-08-04,Tablet Plus,Audio,East,Direct,36,57210.08,20591.82,35.99,2023,8,3,2023-08
2023-08-04,Smart Watch,Audio,South,Partner,85,138422.6,20958.28,15.14,2023,8,3,2023-08
2023-08-04,Monitor 4K,Peripherals,Central,Partner,57,54533.44,16506.63,30.27,2023,8,3,2023-08
2023-08-04,Monitor 4K,Peripherals,North,Partner,34,25674.23,4008.92,15.61,2023,8,3,2023-08
2023-08-04,Mouse Gaming,Electronics,North,Partner,48,61619.12,12161.68,19.74,2023,8,3,2023-08
2023-08-05,Mouse Gaming,Computers,East,Direct,84,167205.46,35451.93,21.2,2023,8,3,2023-08
2023-08-05,Webcam HD,Peripherals,West,Retail,30,44851.51,16928.97,37.74,2023,8,3,2023-08
2023-08-05,Smart Watch,Electronics,North,Retail,36,20180.72,2582.55,12.8,2023,8,3,2023-08
2023-08-05,Keyboard Mechanical,Accessories,North,Partner,25,5779.64,991.25,17.15,2023,8,3,2023-08
2023-08-06,Smartphone X,Audio,East,Partner,77,105319.66,27010.4,25.65,2023,8,3,2023-08
2023-08-06,Keyboard Mechanical,Computers,North,Partner,48,63234.85,7157.03,11.32,2023,8,3,2023-08
2023-08-06,Laptop Pro,Accessories,North,Retail,62,6200.55,2350.35,37.91,2023,8,3,2023-08
2023-08-06,Tablet Plus,Computers,North,Retail,25,40697.46,7236.23,17.78,2023,8,3,2023-08
2023-08-06,Tablet Plus,Computers,Central,Direct,96,149592.34,46254.91,30.92,2023,8,3,2023-08
2023-08-07,Smart Watch,Peripherals,East,Partner,61,94215.72,12330.5,13.09,2023,8,3,2023-08
2023-08-07,Webcam HD,Audio,North,Retail,90,98875.86,35950.39,36.36,2023,8,3,2023-08
2023-08-07,Webcam HD,Computers,West,Direct,12,20723.12,7646.37,36.9,2023,8,3,2023-08
2023-08-07,Keyboard Mechanical,Computers,Central,Direct,52,74892.3,22282.74,29.75,2023,8,3,2023-08
2023-08-08,External SSD,Accessories,South,Retail,69,119257.64,25045.96,21.0,2023,8,3,2023-08
2023-08-08,Smartphone X,Audio,South,Retail,10,14392.01,4522.12,31.42,2023,8,3,2023-08
2023-08-08,Printer Laser,Audio,North,Direct,59,77455.74,13214.52,17.06,2023,8,3,2023-08
2023-08-08,External SSD,Accessories,West,Retail,10,2891.43,681.26,23.56,2023,8,3,2023-08
2023-08-08,Tablet Plus,Audio,North,Online,80,87236.83,10074.57,11.55,2023,8,3,2023-08
2023-08-08,Wireless Headphones,Audio,West,Direct,3,4798.42,1454.41,30.31,2023,8,3,2023-08
2023-08-08,Tablet Plus,Peripherals,South,Partner,42,38815.62,6328.54,16.3,2023,8,3,2023-08
2023-08-08,Wireless Headphones,Computers,South,Partner,66,87159.29,9240.25,10.6,2023,8,3,2023-08
2023-08-08,Laptop Pro,Computers,East,Retail,99,106523.63,32103.57,30.14,2023,8,3,2023-08
2023-08-08,Keyboard Mechanical,Electronics,Central,Direct,70,115404.57,40769.58,35.33,2023,8,3,2023-08
2023-08-09,External SSD,Audio,South,Direct,62,57846.09,17800.58,30.77,2023,8,3,2023-08
2023-08-09,Mouse Gaming,Electronics,East,Direct,87,23162.45,7030.87,30.35,2023,8,3,2023-08
2023-08-09,Wireless Headphones,Electronics,South,Online,33,15772.22,3509.12,22.25,2023,8,3,2023-08
2023-08-09,Smart Watch,Accessories,East,Retail,34,43393.95,9585.29,22.09,2023,8,3,2023-08
2023-08-09,External SSD,Peripherals,Central,Retail,58,11213.03,2046.44,18.25,2023,8,3,2023-08
2023-08-09,Laptop Pro,Audio,East,Direct,90,55948.28,14687.17,26.25,2023,8,3,2023-08
2023-08-09,Laptop Pro,Electronics,West,Partner,65,82921.34,27375.07,33.01,2023,8,3,2023-08
2023-08-09,Tablet Plus,Audio,North,Online,9,10059.28,3632.69,36.11,2023,8,3,2023-08
2023-08-09,Smartphone X,Computers,Central,Retail,39,39983.49,10375.38,25.95,2023,8,3,2023-08
2023-08-09,Smart Watch,Computers,Central,Online,45,29327.59,10413.13,35.51,2023,8,3,2023-08
2023-08-10,Monitor 4K,Audio,North,Partner,44,56383.44,16302.58,28.91,2023,8,3,2023-08
2023-08-10,Laptop Pro,Peripherals,West,Direct,88,21260.18,7753.29,36.47,2023,8,3,2023-08
2023-08-10,Tablet Plus,Accessories,South,Direct,50,94812.52,29959.88,31.6,2023,8,3,2023-08
2023-08-10,Smartphone X,Peripherals,West,Direct,63,7109.64,1366.89,19.23,2023,8,3,2023-08
2023-08-10,Monitor 4K,Accessories,West,Retail,25,3765.77,1220.89,32.42,2023,8,3,2023-08
2023-08-11,Smartphone X,Peripherals,North,Partner,44,35406.03,12517.37,35.35,2023,8,3,2023-08
2023-08-11,Wireless Headphones,Computers,Central,Direct,88,40899.57,5725.06,14.0,2023,8,3,2023-08
2023-08-11,Mouse Gaming,Accessories,West,Direct,27,32940.16,9093.92,27.61,2023,8,3,2023-08
2023-08-11,Laptop Pro,Peripherals,South,Online,61,109481.26,30583.01,27.93,2023,8,3,2023-08
2023-08-11,Webcam HD,Computers,North,Partner,22,2080.58,267.11,12.84,2023,8,3,2023-08
2023-08-11,External SSD,Peripherals,South,Online,23,15763.14,2310.21,14.66,2023,8,3,2023-08
2023-08-11,Printer Laser,Electronics,East,Direct,89,34457.23,10711.18,31.09,2023,8,3,2023-08
2023-08-12,Tablet Plus,Audio,South,Direct,43,24324.66,6771.76,27.84,2023,8,3,2023-08
2023-08-12,External SSD,Computers,South,Partner,44,68883.39,9075.55,13.18,2023,8,3,2023-08
2023-08-12,Monitor 4K,Accessories,Central,Direct,14,27538.7,8640.52,31.38,2023,8,3,2023-08
2023-08-12,Smartphone X,Peripherals,Central,Partner,83,123120.13,26399.13,21.44,2023,8,3,2023-08
2023-08-12,Keyboard Mechanical,Accessories,North,Online,81,85714.86,13365.32,15.59,2023,8,3,2023-08
2023-08-12,Webcam HD,Computers,Central,Partner,90,58335.81,22689.95,38.9,2023,8,3,2023-08
2023-08-12,Printer Laser,Electronics,East,Online,87,7517.37,2588.33,34.43,2023,8,3,2023-08
2023-08-12,Monitor 4K,Accessories,East,Retail,84,91104.23,33450.45,36.72,2023,8,3,2023-08
2023-08-13,Monitor 4K,Computers,Central,Online,60,98537.38,23966.74,24.32,2023,8,3,2023-08
2023-08-14,Smart Watch,Peripherals,South,Retail,71,83590.91,29800.26,35.65,2023,8,3,2023-08
2023-08-14,Laptop Pro,Electronics,East,Online,77,114749.32,39337.29,34.28,2023,8,3,2023-08
2023-08-14,Mouse Gaming,Audio,South,Retail,38,3490.48,505.76,14.49,2023,8,3,2023-08
2023-08-14,Printer Laser,Computers,South,Partner,58,95168.64,35862.81,37.68,2023,8,3,2023-08
2023-08-14,Monitor 4K,Electronics,Central,Online,74,88774.56,8970.35,10.1,2023,8,3,2023-08
2023-08-14,Tablet Plus,Peripherals,North,Retail,69,59413.55,13131.89,22.1,2023,8,3,2023-08
2023-08-15,Tablet Plus,Audio,West,Online,33,53633.76,19273.8,35.94,2023,8,3,2023-08
2023-08-15,Wireless Headphones,Accessories,West,Partner,29,42358.55,16695.89,39.42,2023,8,3,2023-08
2023-08-15,Wireless Headphones,Audio,East,Online,91,54370.22,16968.42,31.21,2023,8,3,2023-08
2023-08-15,Smartphone X,Peripherals,East,Direct,82,98107.47,27329.72,27.86,2023,8,3,2023-08
2023-08-15,Printer Laser,Electronics,East,Partner,79,33452.37,9619.93,28.76,2023,8,3,2023-08
2023-08-15,Wireless Headphones,Peripherals,Central,Online,32,28129.45,10045.34,35.71,2023,8,3,2023-08
2023-08-16,Wireless Headphones,Accessories,North,Partner,66,121589.73,32451.92,26.69,2023,8,3,2023-08
2023-08-16,Smart Watch,Computers,North,Online,58,63794.43,19337.31,30.31,2023,8,3,2023-08
2023-08-16,Desktop Computer,Computers,South,Retail,12,10503.51,2648.8,25.22,2023,8,3,2023-08
2023-08-16,Keyboard Mechanical,Computers,West,Online,10,8885.21,3027.35,34.07,2023,8,3,2023-08
2023-08-16,Keyboard Mechanical,Audio,West,Retail,52,61138.7,18622.27,30.46,2023,8,3,2023-08
2023-08-16,Tablet Plus,Accessories,West,Online,19,17265.35,3783.56,21.91,2023,8,3,2023-08
2023-08-16,Wireless Headphones,Electronics,West,Partner,91,8863.49,2268.35,25.59,2023,8,3,2023-08
2023-08-17,Webcam HD,Peripherals,North,Online,69,40129.86,14266.18,35.55,2023,8,3,2023-08
2023-08-17,Smart Watch,Computers,West,Direct,8,9197.08,2044.93,22.23,2023,8,3,2023-08
2023-08-17,External SSD,Accessories,North,Partner,81,96368.3,31645.47,32.84,2023,8,3,2023-08
2023-08-17,Webcam HD,Audio,East,Direct,71,95756.75,11645.27,12.16,2023,8,3,2023-08
2023-08-18,Printer Laser,Computers,South,Retail,28,25443.43,3654.01,14.36,2023,8,3,2023-08
2023-08-18,Printer Laser,Computers,North,Online,20,7894.43,1012.92,12.83,2023,8,3,2023-08
2023-08-18,Laptop Pro,Accessories,West,Direct,51,34000.26,5385.04,15.84,2023,8,3,2023-08
2023-08-18,Desktop Computer,Computers,West,Online,42,45372.27,14177.66,31.25,2023,8,3,2023-08
2023-08-18,Tablet Plus,Accessories,East,Online,86,159341.31,29253.25,18.36,2023,8,3,2023-08
2023-08-18,Printer Laser,Accessories,East,Direct,40,58581.68,17371.08,29.65,2023,8,3,2023-08
2023-08-18,Smartphone X,Computers,West,Partner,59,25450.03,4361.32,17.14,2023,8,3,2023-08
2023-08-18,Printer Laser,Peripherals,West,Retail,90,94166.86,17542.5,18.63,2023,8,3,2023-08
2023-08-18,Desktop Computer,Audio,East,Online,59,92577.48,25394.94,27.43,2023,8,3,2023-08
2023-08-19,Wireless Headphones,Computers,West,Retail,4,870.94,251.47,28.87,2023,8,3,2023-08
2023-08-19,Wireless Headphones,Accessories,East,Direct,63,4780.18,1112.24,23.27,2023,8,3,2023-08
2023-08-19,Monitor 4K,Accessories,Central,Online,53,11244.94,3575.71,31.8,2023,8,3,2023-08
2023-08-19,Keyboard Mechanical,Electronics,South,Retail,36,48660.0,5250.79,10.79,2023,8,3,2023-08
2023-08-19,Printer Laser,Computers,West,Direct,97,127048.65,36920.76,29.06,2023,8,3,2023-08
2023-08-20,Webcam HD,Audio,Central,Partner,51,11530.62,1201.21,10.42,2023,8,3,2023-08
2023-08-20,Mouse Gaming,Audio,North,Online,16,22502.63,8921.09,39.64,2023,8,3,2023-08
2023-08-20,External SSD,Electronics,Central,Online,35,42144.76,5065.0,12.02,2023,8,3,2023-08
2023-08-20,Wireless Headphones,Audio,Central,Partner,77,113761.23,24321.26,21.38,2023,8,3,2023-08
2023-08-20,Desktop Computer,Electronics,South,Partner,55,33229.12,9149.32,27.53,2023,8,3,2023-08
2023-08-20,Laptop Pro,Computers,South,Direct,33,44333.5,9026.03,20.36,2023,8,3,2023-08
2023-08-21,Smartphone X,Peripherals,West,Direct,69,66845.25,15443.65,23.1,2023,8,3,2023-08
2023-08-21,Webcam HD,Audio,Central,Direct,83,66830.56,14078.61,21.07,2023,8,3,2023-08
2023-08-21,Laptop Pro,Computers,East,Retail,34,27951.14,6252.1,22.37,2023,8,3,2023-08
2023-08-21,Mouse Gaming,Accessories,East,Direct,35,52385.94,7979.13,15.23,2023,8,3,2023-08
2023-08-21,Webcam HD,Computers,Central,Direct,72,61613.89,16754.38,27.19,2023,8,3,2023-08
2023-08-22,Tablet Plus,Audio,Central,Partner,65,79496.97,23227.3,29.22,2023,8,3,2023-08
2023-08-22,Laptop Pro,Accessories,East,Online,46,63151.39,16554.03,26.21,2023,8,3,2023-08
2023-08-22,Desktop Computer,Audio,East,Retail,4,3240.69,823.46,25.41,2023,8,3,2023-08
2023-08-22,Mouse Gaming,Electronics,South,Direct,10,6281.88,2212.23,35.22,2023,8,3,2023-08
2023-08-22,Smartphone X,Computers,Central,Direct,36,71221.06,27235.11,38.24,2023,8,3,2023-08
2023-08-22,Printer Laser,Electronics,Central,Direct,81,30982.38,9801.43,31.64,2023,8,3,2023-08
2023-08-22,Smart Watch,Electronics,North,Online,58,23535.38,5438.58,23.11,2023,8,3,2023-08
2023-08-22,Desktop Computer,Accessories,North,Online,41,53174.17,15236.52,28.65,2023,8,3,2023-08
2023-08-22,Wireless Headphones,Computers,South,Online,21,40560.31,7504.75,18.5,2023,8,3,2023-08
2023-08-22,Printer Laser,Audio,South,Online,35,68592.51,18217.67,26.56,2023,8,3,2023-08
2023-08-23,Smart Watch,Electronics,East,Direct,12,18631.53,5410.65,29.04,2023,8,3,2023-08
2023-08-23,Smart Watch,Computers,East,Partner,71,60784.58,19451.08,32.0,2023,8,3,2023-08
2023-08-23,Tablet Plus,Computers,North,Partner,36,8025.37,1975.71,24.62,2023,8,3,2023-08
2023-08-23,Keyboard Mechanical,Accessories,East,Online,92,28947.17,9402.53,32.48,2023,8,3,2023-08
2023-08-24,Keyboard Mechanical,Computers,North,Retail,44,45815.88,15589.13,34.03,2023,8,3,2023-08
2023-08-24,Keyboard Mechanical,Audio,South,Retail,32,59364.74,19764.57,33.29,2023,8,3,2023-08
2023-08-24,External SSD,Computers,North,Online,8,11442.32,1930.12,16.87,2023,8,3,2023-08
2023-08-24,Laptop Pro,Audio,South,Retail,56,82900.35,16066.2,19.38,2023,8,3,2023-08
2023-08-24,Smartphone X,Peripherals,East,Retail,21,7202.34,1502.89,20.87,2023,8,3,2023-08
2023-08-25,Smartphone X,Peripherals,Central,Partner,10,11786.86,4080.44,34.62,2023,8,3,2023-08
2023-08-25,Keyboard Mechanical,Electronics,South,Online,14,11628.87,2758.49,23.72,2023,8,3,2023-08
2023-08-25,Smartphone X,Peripherals,South,Direct,80,10498.96,3306.99,31.5,2023,8,3,2023-08
2023-08-26,Keyboard Mechanical,Audio,North,Partner,26,42212.61,7894.62,18.7,2023,8,3,2023-08
2023-08-26,Mouse Gaming,Electronics,South,Direct,23,40718.69,15480.3,38.02,2023,8,3,2023-08
2023-08-26,Mouse Gaming,Computers,East,Online,11,11041.17,4315.27,39.08,2023,8,3,2023-08
2023-08-26,Desktop Computer,Accessories,Central,Direct,23,27829.68,11104.7,39.9,2023,8,3,2023-08
2023-08-26,Smart Watch,Accessories,South,Direct,54,99327.69,34761.63,35.0,2023,8,3,2023-08
2023-08-26,Printer Laser,Computers,North,Retail,50,73495.91,24014.36,32.67,2023,8,3,2023-08
2023-08-26,Keyboard Mechanical,Accessories,West,Online,43,56050.34,8022.56,14.31,2023,8,3,2023-08
2023-08-26,Webcam HD,Peripherals,Central,Partner,58,26519.11,5716.34,21.56,2023,8,3,2023-08
2023-08-26,Mouse Gaming,Accessories,West,Partner,42,55806.79,13719.79,24.58,2023,8,3,2023-08
2023-08-27,Smartphone X,Electronics,South,Direct,6,7084.72,1884.69,26.6,2023,8,3,2023-08
2023-08-27,Tablet Plus,Accessories,West,Retail,89,41057.84,16017.17,39.01,2023,8,3,2023-08
2023-08-27,Smartphone X,Peripherals,North,Partner,18,16702.38,1706.93,10.22,2023,8,3,2023-08
2023-08-27,Keyboard Mechanical,Audio,North,Retail,60,14219.38,1467.68,10.32,2023,8,3,2023-08
2023-08-27,Mouse Gaming,Accessories,East,Partner,35,56139.51,6408.03,11.41,2023,8,3,2023-08
2023-08-27,Smart Watch,Peripherals,North,Direct,67,10856.26,1121.6,10.33,2023,8,3,2023-08
2023-08-28,Laptop Pro,Computers,North,Retail,74,51346.28,20407.68,39.75,2023,8,3,2023-08
2023-08-28,Webcam HD,Electronics,East,Online,78,114293.11,28680.02,25.09,2023,8,3,2023-08
2023-08-28,Monitor 4K,Electronics,North,Online,10,4661.71,651.75,13.98,2023,8,3,2023-08
2023-08-28,Mouse Gaming,Electronics,West,Direct,74,115398.65,25413.67,22.02,2023,8,3,2023-08
2023-08-29,Smartphone X,Accessories,Central,Partner,80,146921.76,52154.53,35.5,2023,8,3,2023-08
2023-08-29,Mouse Gaming,Accessories,East,Retail,11,14302.74,3960.28,27.69,2023,8,3,2023-08
2023-08-29,Webcam HD,Peripherals,Central,Online,36,12551.03,5017.36,39.98,2023,8,3,2023-08
2023-08-29,Tablet Plus,Computers,South,Direct,79,38894.62,6107.67,15.7,2023,8,3,2023-08
2023-08-30,Keyboard Mechanical,Accessories,East,Partner,74,87749.09,9075.95,10.34,2023,8,3,2023-08
2023-08-30,Webcam HD,Audio,West,Direct,97,37355.63,6625.58,17.74,2023,8,3,2023-08
2023-08-30,Desktop Computer,Electronics,East,Partner,36,6050.62,949.6,15.69,2023,8,3,2023-08
2023-08-30,Tablet Plus,Electronics,Central,Direct,77,21015.58,5020.04,23.89,2023,8,3,2023-08
2023-08-30,Mouse Gaming,Accessories,North,Partner,4,7053.68,2703.26,38.32,2023,8,3,2023-08
2023-08-30,Monitor 4K,Electronics,East,Retail,13,1364.55,479.99,35.18,2023,8,3,2023-08
2023-08-31,Printer Laser,Peripherals,East,Direct,74,137403.25,28867.19,21.01,2023,8,3,2023-08
2023-08-31,Tablet Plus,Electronics,North,Retail,90,80248.07,26417.68,32.92,2023,8,3,2023-08
2023-08-31,Webcam HD,Electronics,South,Partner,78,24472.38,4372.91,17.87,2023,8,3,2023-08
2023-08-31,Keyboard Mechanical,Computers,East,Online,69,57049.28,7558.16,13.25,2023,8,3,2023-08
2023-08-31,Laptop Pro,Computers,South,Partner,28,48142.25,18641.97,38.72,2023,8,3,2023-08
2023-08-31,Tablet Plus,Electronics,East,Partner,1,185.02,36.49,19.72,2023,8,3,2023-08
2023-08-31,External SSD,Electronics,East,Online,74,96581.09,38283.43,39.64,2023,8,3,2023-08
2023-08-31,Keyboard Mechanical,Electronics,East,Partner,71,68262.34,9483.78,13.89,2023,8,3,2023-08
2023-09-01,Tablet Plus,Electronics,East,Partner,32,6937.5,2299.1,33.14,2023,9,3,2023-09
2023-09-01,Webcam HD,Electronics,Central,Direct,76,75693.96,18037.77,23.83,2023,9,3,2023-09
2023-09-01,Printer Laser,Peripherals,West,Partner,71,139097.31,46819.52,33.66,2023,9,3,2023-09
2023-09-01,Desktop Computer,Accessories,Central,Online,46,12432.04,4133.98,33.25,2023,9,3,2023-09
2023-09-01,Webcam HD,Audio,South,Retail,45,52948.21,6157.76,11.63,2023,9,3,2023-09
2023-09-01,Printer Laser,Computers,Central,Direct,76,39811.68,4489.54,11.28,2023,9,3,2023-09
2023-09-02,External SSD,Computers,Central,Retail,23,21162.99,5712.04,26.99,2023,9,3,2023-09
2023-09-02,Keyboard Mechanical,Accessories,West,Retail,1,830.61,173.47,20.88,2023,9,3,2023-09
2023-09-02,Keyboard Mechanical,Accessories,North,Partner,89,90325.69,11526.15,12.76,2023,9,3,2023-09
2023-09-02,Smart Watch,Computers,North,Online,99,34049.84,5094.78,14.96,2023,9,3,2023-09
2023-09-02,Webcam HD,Electronics,South,Online,100,199379.34,43829.58,21.98,2023,9,3,2023-09
2023-09-02,Printer Laser,Accessories,East,Direct,44,87670.01,9831.03,11.21,2023,9,3,2023-09
2023-09-03,Keyboard Mechanical,Audio,North,Retail,77,78862.32,9566.28,12.13,2023,9,3,2023-09
2023-09-03,Tablet Plus,Accessories,West,Retail,86,153379.17,17988.46,11.73,2023,9,3,2023-09
2023-09-03,Laptop Pro,Audio,East,Retail,100,51721.48,16303.71,31.52,2023,9,3,2023-09
2023-09-04,Wireless Headphones,Peripherals,East,Online,64,9507.44,2655.01,27.93,2023,9,3,2023-09
2023-09-04,Smartphone X,Electronics,East,Direct,48,40370.51,15907.65,39.4,2023,9,3,2023-09
2023-09-04,Smart Watch,Accessories,East,Partner,47,83710.47,31566.35,37.71,2023,9,3,2023-09
2023-09-04,Keyboard Mechanical,Peripherals,South,Retail,33,31325.0,7451.31,23.79,2023,9,3,2023-09
2023-09-04,Desktop Computer,Electronics,South,Retail,25,1387.5,417.5,30.09,2023,9,3,2023-09
